date,latitude,longitude,depth_m,temperature_C,salinity,dissolved_inorganic_carbon,alkalinity,pH_insitu,pH_25C
05-06-1999,44,155,0,7.6539,33.266,2064.4,2244.7,8.1141,7.851
05-06-1999,47.006,-170.43,9,5.9364,32.838,2058.8,2194.9,8.0188,7.735
06-06-1999,47.008,-165.97,10,7.5838,32.776,2047.5,2221.7,8.0141,7.755
06-06-1999,47.008,-165.97,0,7.7,32.775,,,8.0137,7.756
06-06-1999,47.002,-168.22,0,7.1,32.79,2053.6,2206.1,8.0518,7.7832
07-06-1999,42.5,155,0,11.391,34.04,2047.3,2265.3,8.1124,7.906
10-06-1999,41,155,0,13.052,33.659,2049.6,2268.2,8.0988,7.918
10-06-1999,41,155,10,12.176,34.08,2047.6,2271.5,8.1151,7.921
11-06-1999,39.5,155,0,15.488,34.424,1998.3,2278.5,8.1661,8.021
12-06-1999,49.99,-145.03,1,7,32.844,2043.9,2192.9,8.0455,7.7759
16-06-1999,49.57,-138.67,2,8.14,32.732,2029.4,2217.1,8.1221,7.8663
16-06-1999,49.57,-138.67,9,8.14,32.733,2026,2222.5,8.1413,7.8849
22-06-1999,48.65,-126.68,2,12.19,31.6,1884.9,2127.6,8.2078,8.0118
23-06-1999,41.501,145.8,0,12.36,32.814,1957.8,2254,8.2688,8.0738
27-06-1999,44,155,10,8.5325,32.872,2034.4,2234.3,8.1361,7.886
27-06-1999,44,155,0,8.3971,32.864,2037.5,2232.8,8.1023,7.851
30-06-1999,38.9,155,0,16.968,34.2,2083.1,2274.1,7.9702,7.851
30-06-1999,38.9,155,10,16.968,34.176,1997.1,2264.7,8.1397,8.018
02-07-1999,35.6,155,0,20.731,34.486,1985,2270,8.1117,8.047
22-07-1999,44,155,0,14.255,33.236,1988.7,2239.7,8.1944,8.03
25-07-1999,50.001,165,0,7.43,32.814,2058.8,2232.8,8.1324,7.865
26-07-1999,49.495,167.14,0,7.51,32.867,2048.9,2237.2,8.1274,7.8616
26-07-1999,49.495,167.14,10,7.45,32.903,2045.3,2243.2,8.1451,7.878
27-07-1999,49.001,169.26,9,7.66,32.89,2034.7,2240.1,8.206,7.94
27-07-1999,49.001,169.26,9,7.66,32.89,2034.7,2240.1,8.206,7.94
27-07-1999,49.001,169.26,0,7.73,32.853,2026.5,2231.2,8.1626,7.8988
27-07-1999,49.001,169.26,0,7.73,32.853,2026.5,2231.2,8.1626,7.8988
29-07-1999,48.001,173.45,0,8.55,32.655,2042.4,2221.6,8.1031,7.854
29-07-1999,48.001,173.45,10,7.97,32.693,2043.1,2216.3,8.1119,7.854
01-08-1999,47.499,175.5,0,8.32,32.761,2037.1,2219.2,8.0932,7.841
01-08-1999,47.499,175.5,10,8.31,32.828,2035.4,2224.4,8.1045,7.852
02-08-1999,46.001,175.51,10,8.9,32.867,2038.3,2224.3,8.1076,7.864
02-08-1999,46.001,175.51,0,8.89,32.868,2045.1,2225,8.0956,7.852
03-08-1999,44.498,175.5,0,10.57,32.911,2025.8,2227.6,8.1035,7.885
05-08-1999,43,175.5,10,12.56,33.179,2021.7,2231,8.1121,7.924
05-08-1999,43,175.5,0,12.58,33.186,2021.6,2226.6,8.1029,7.915
06-08-1999,41.497,175.51,0,15.23,33.494,1998.6,2246.7,8.1416,7.993
06-08-1999,41.497,175.51,10,15.24,33.548,1995.9,2236.4,8.14,7.992
07-08-1999,40.002,175.5,0,19.3,34.12,1975.6,2262.2,8.1558,8.069
07-08-1999,40.002,175.5,10,19.18,34.091,1973.6,2262.7,8.1613,8.073
08-08-1999,38.503,175.5,10,20.92,34.042,1962.8,2254.7,8.1316,8.07
08-08-1999,38.998,147,10,26.348,33.852,1943,2250,8.0553,8.076
08-08-1999,38.503,175.5,0,21.19,34.094,1966.4,2256.2,8.1228,8.065
09-08-1999,39.999,170,0,17.15,33.564,1993.1,2253.5,8.1373,8.018
10-08-1999,43,169.99,0,14.58,33.222,2000.2,2241.7,8.1547,7.996
10-08-1999,41.505,169.99,0,17.51,33.866,1978,2259.9,8.1723,8.058
11-08-1999,44.001,154.92,10,11.508,32.658,2027,2222,8.0854,7.882
14-08-1999,41.99,155.03,10,17.961,33.763,1980,2253,8.1316,8.025
14-08-1999,44,155,0,15.268,32.582,1987.6,2218.9,8.147,7.999
14-08-1999,44,155,9,14.963,32.547,1986.9,2218.4,8.1596,8.007
15-08-1999,39.999,155,0,22.1,34.005,1981,2271.9,8.0909,8.047
15-08-1999,39.999,155,9,22.249,34.005,1980,2261,8.0923,8.051
16-08-1999,38.001,155,10,25.006,33.924,1944,2250,8.0786,8.079
16-08-1999,38.001,155,0,25,33.926,1944,2250,8.083,8.083
19-08-1999,33.999,155,10,28.014,34.639,1945,2277,8.0611,8.107
19-08-1999,33.999,155,0,27.98,34.649,1944,2273,8.059,8.104
20-08-1999,32.001,155.04,10,27.719,34.355,1930,2260,8.0706,8.112
22-08-1999,30,155,10,27.411,34.609,1947,2275,8.0643,8.101
22-08-1999,30,155,0,27.38,34.611,1947,2275,8.0661,8.102
23-08-1999,27.999,155,10,28.079,35.219,1962,2313,8.0691,8.116
23-08-1999,27.999,155,0,28.05,35.218,1964,2314,8.0709,8.117
24-08-1999,26,155,10,28.549,34.944,1949,2297,8.073,8.127
24-08-1999,26,155,0,28.52,34.942,1950,2300,8.0698,8.123
27-08-1999,22,155,0,29.23,35.029,1940,2294,8.0819,8.146
27-08-1999,22,155,10,29.309,35.021,1939,2300,8.0824,8.148
27-08-1999,42.285,146.06,10,11.392,32.708,1973,2226.1,8.2081,7.9997
28-08-1999,20.003,155,0,29.69,35.047,1940,2303,8.079,8.15
28-08-1999,20.003,155,10,29.74,35.04,1939,2299,8.0789,8.151
31-08-1999,50,-145,10,12.74,32.654,2002.3,2202.6,8.0808,7.8962
31-08-1999,50,-145,1,12.76,32.655,2001.6,2201.3,8.0796,7.8951
03-09-1999,47.002,-164.99,10,12.182,32.476,1996.7,2206.7,8.1123,7.9185
06-09-1999,46.999,-152,10,12.818,32.444,1993.4,2195.9,8.0885,7.9049
08-09-1999,47.001,-145.81,10,13.952,32.632,1994,2216.9,8.1097,7.9427
08-09-1999,11.986,154.99,0,29.3,34.906,1942,2293,8.0471,8.112
10-09-1999,14,155,0,29.59,34.938,1936,2301,8.0626,8.132
11-09-1999,15.999,155,0,29.63,34.969,1938,2296,8.07,8.14
16-09-1999,21,147,0,29.59,34.621,1912,2270,8.0775,8.147
16-09-1999,21,147,10,29.58,34.612,1911,2272,8.0793,8.149
18-09-1999,25.111,147,0,29.51,34.786,1936,2285,8.0609,8.129
18-09-1999,25.111,147,10,29.541,34.779,1937,2280,8.0611,8.13
23-09-1999,25,137,10,29.102,34.114,1896,2237,8.0786,8.141
23-09-1999,25,137,0,29.08,34.111,1897,2234,8.0763,8.138
02-10-1999,26.998,147,10,29.163,35.082,1961,2303,8.0528,8.116
02-10-1999,26.998,147,0,29.1,35.079,1961,2306,8.0521,8.114
05-10-1999,30,147,0,29,34.915,1950,2292,8.0636,8.124
08-10-1999,33.002,147.01,0,28.2,34.204,1910,2245,8.0806,8.129
13-10-1999,44,155,1,12.05,32.59,1989.5,2221.5,8.1588,7.9614
18-10-1999,44,155,3,11.3,32.605,2002.5,2218.2,8.1369,7.9288
18-10-1999,44,155,10,11.37,32.605,2002.6,2215,8.1289,7.9223
06-01-2000,39.98,142.5,10,8.046,33.653,2062.5,2253.5,8.1139,7.857
06-01-2000,39.98,142.5,5,8.046,33.655,2066.6,2251.1,8.113,7.856
07-01-2000,37.52,142.49,8,18.149,34.645,1986.6,2282,8.1358,8.032
07-01-2000,37.52,142.49,8,18.151,34.643,1987.8,2285.8,8.1439,8.04
08-01-2000,35.05,142.53,4,19.978,34.707,1968.5,2275,8.1594,8.083
08-01-2000,35.05,142.53,10,19.981,34.706,1965.1,2271,8.1571,8.081
09-01-2000,32.52,142.48,9,20.372,34.677,1954.2,2280.6,8.1592,8.089
09-01-2000,32.52,142.48,6,20.374,34.676,1950.1,2282.5,8.1603,8.09
10-01-2000,32.48,147.52,10,19.281,34.718,1987.7,2285.7,8.1487,8.062
10-01-2000,32.48,147.52,4,19.28,34.718,1989.1,2284.3,8.1489,8.062
13-01-2000,40.02,147.53,5,7.107,33.456,2075.8,2252.3,8.1102,7.839
13-01-2000,40.02,147.53,9,7.111,33.455,2075.6,2250.1,8.111,7.84
17-01-2000,44.02,154.97,6,3.3561,32.79,2081.3,2223.2,8.0803,7.754
19-01-2000,37.52,147.53,5,14.339,34.36,2021.7,2272.6,8.1389,7.977
20-01-2000,35.01,147.5,10,19.145,34.656,1982.9,2282.7,8.1477,8.059
23-01-2000,40,155.02,10,12.025,34.231,2052,2272.7,8.1165,7.92
26-01-2000,50.03,165,4,2.662,32.95,2103.2,2230.7,8.0414,7.707
26-01-2000,50.03,165,9,2.662,32.949,2107.4,2229,8.0391,7.705
28-01-2000,45.01,165.02,5,4.005,32.962,2089.5,2228.3,8.0796,7.763
28-01-2000,45.01,165.02,9,4.002,32.961,2090.4,2227.9,8.0795,7.763
29-01-2000,40.02,165,10,10.493,33.928,2045.5,2258.1,8.126,7.906
29-01-2000,40.02,165,6,10.49,33.924,2049.1,2257.2,8.1262,7.906
04-02-2000,44,154.97,5,2.0375,32.858,2097.6,2224.8,8.0696,7.724
04-02-2000,44,154.97,6,2.0374,32.858,2097.1,2225.3,8.0695,7.724
08-02-2000,53.17,-130.51,2,7.09,31.387,1995.6,2129.5,8.0278,7.7608
12-02-2000,51.87,-129.4,2,7.78,31.713,2004.1,2153.2,8.0528,7.7947
12-02-2000,51.87,-129.4,10,7.86,31.755,2005,2152.2,8.0459,7.7897
12-02-2000,51.33,-128.9,2,7.71,31.489,1986.3,2129.8,8.0441,7.7855
12-02-2000,51.33,-128.9,10,7.71,31.49,1990.6,2121.6,8.0101,7.7536
15-02-2000,52.33,-133.67,9,7.21,32.442,2041.2,2177.7,8.0145,7.75
11-05-2000,44,155,4,3.8705,32.991,2094.4,2233.5,8.0467,7.73
11-05-2000,44,155,10,3.5798,32.988,2094.2,2231.3,8.0511,7.73
23-05-2000,44,155,9,5.3286,33.186,2085.6,2234.4,8.088,7.791
23-05-2000,44,155,4,5.2876,33.116,2086.5,2231.5,8.0888,7.791
05-06-2000,44,155,10,5.8458,32.953,2083.1,2228.6,8.0765,7.788
05-06-2000,38,155,10,15.991,34.531,2008.5,2279.1,8.1396,8.003
05-06-2000,44,155,5,5.8962,32.954,2084.8,2227.9,8.0759,7.788
05-06-2000,38,155,0,15.99,34.543,2008,2278.2,8.1392,8.0022
06-06-2000,39.5,155,0,15.777,34.583,2006,2281.6,8.1513,8.0109
06-06-2000,39.5,155,9,15.748,34.538,2010.6,2281.3,8.1433,8.0029
07-06-2000,41,155,0,12.208,33.893,2042.9,2262.7,8.1084,7.9146
08-06-2000,42.5,155,0,11.63,34.2,2058.9,2274,8.1021,7.8996
08-06-2000,43.249,155,10,9,33.193,2040.8,2254.4,8.1546,7.9109
09-06-2000,44,155,0,6.7305,32.935,2073,2231.1,8.066,7.791
09-06-2000,44,155,10,6.5777,32.967,2068.5,2236.1,8.0908,7.8126
09-06-2000,50,-144.97,2,7.71,32.678,2035,2202.9,8.0832,7.8224
17-06-2000,51.74,-135.84,1,10.57,32.449,1995.9,2177.1,8.0782,7.8609
17-06-2000,51.74,-135.84,9,10.53,32.449,1991.9,2173.4,8.0798,7.8621
20-06-2000,52.75,-135.83,1,10.39,32.263,1983.3,2172.7,8.1039,7.883
20-06-2000,52.75,-135.83,10,10.39,32.262,1985.4,2172.2,8.0976,7.8773
21-06-2000,52.25,-135.83,10,10.76,32.419,1982,2182.7,8.1198,7.9043
21-06-2000,52.25,-135.83,0,10.77,32.419,1985.7,2178.9,8.1035,7.8883
24-06-2000,44,155,0,9.366,32.757,2047.6,2224.3,8.0737,7.838
26-06-2000,41.7,155,10,12.603,33.936,2049.5,2265.2,8.0921,7.905
26-06-2000,41.7,155,0,13.215,33.961,2051.5,2267.7,8.0833,7.9054
27-06-2000,39.5,155,0,17.348,34.4,1993.1,2266,8.1272,8.0111
28-06-2000,37.3,155,0,21.776,34.452,1963.3,2275.7,8.1266,8.0776
28-06-2000,37.3,155,10,21.335,34.506,1966.1,2272.5,8.1225,8.0673
29-06-2000,35,155,0,23.503,34.352,1959.1,2268.2,8.0972,8.0745
29-06-2000,35,155,10,21.855,34.499,1970.4,2275.1,8.1114,8.0641
31-07-2000,44,155,0,16.629,32.617,,2216.8,8.1271,8
31-07-2000,44,155,10,15.093,32.643,2007.9,2220.5,8.1036,7.954
01-08-2000,42.5,155,10,19.739,33.722,1969,2253.3,8.1276,8.048
01-08-2000,42.5,155,0,20.12,33.551,1959.8,2242.9,8.1261,8.052
02-08-2000,41,155,0,20.635,33.429,1940,2244.6,8.1464,8.08
02-08-2000,41,155,10,17.201,33.598,1980.7,2255.8,8.1625,8.044
03-08-2000,39.5,155,0,25.141,34.191,1967.3,2255.6,8.0689,8.071
03-08-2000,39.5,155,10,23.174,34.212,1967.8,2255.5,8.0973,8.07
04-08-2000,38,155,0,25.996,34.239,1940.1,2255.6,8.0919,8.107
04-08-2000,38,155,10,25.775,34.234,1944,2255.5,8.0929,8.105
05-08-2000,36.5,155,10,27.886,34.308,1917.1,2254,8.0869,8.131
05-08-2000,36.5,155,0,29.272,34.111,1926.8,2252.5,8.0565,8.121
06-08-2000,35,155,10,27.161,34.299,1965.1,2264,8.0451,8.078
06-08-2000,35,155,0,27.904,34.103,1969.5,2275.7,8.0393,8.083
12-09-2000,50,-145,4,13.49,32.632,2032.7,2197.7,7.9895,7.8187
12-09-2000,50,-145,10,13.49,32.631,2021.4,2201.3,8.0246,7.853
18-09-2000,40.001,165,0,22,33.73,1965,2247,8.0732,8.028
18-09-2000,40.001,165,10,20.163,33.701,1963,2245,8.1079,8.035
19-09-2000,42,165,9,17.895,33.572,1978,2245,8.1305,8.023
21-09-2000,44.001,165.01,9,16.174,33.321,1978,2236,8.1408,8.007
21-09-2000,44.001,165.01,0,16.09,33.315,1982,2238,8.1323,7.997
23-09-2000,48.042,165.07,10,12.751,32.664,2002,2218,8.1123,7.927
29-09-2000,38.002,165,9,25.018,34.379,1947,2264,8.0894,8.09
29-09-2000,38.002,165,0,24.98,34.379,1945,2264,8.0903,8.09
16-10-2000,30.068,147.02,10,26.844,34.362,1930,2256,8.0977,8.126
16-10-2000,30.068,147.02,0,27.19,34.351,1928,2263,8.0789,8.112
22-10-2000,34.003,165.01,0,23.28,34.206,1949,2260,8.101,8.075
22-10-2000,34.003,165.01,10,23.284,34.204,1948,2263,8.1056,8.08
24-10-2000,32.002,165,9,25.561,34.718,1950,2281,8.1102,8.119
24-10-2000,32.002,165,0,25.6,34.737,1947,2288,8.1029,8.112
27-10-2000,28.003,165,9,24.842,34.607,1953,2276,8.1091,8.107
27-10-2000,28.003,165,0,24.82,34.621,1948,2281,8.1057,8.103
28-10-2000,26.001,165,0,26.7,35.237,1958,2321,8.1022,8.128
28-10-2000,26.001,165,10,26.746,35.225,1958,2319,8.1042,8.131
31-10-2000,22,165.01,10,28.395,35.073,1940,2307,8.0992,8.151
31-10-2000,22,165.01,0,28.37,35.074,1942,2313,8.0949,8.146
01-11-2000,20,165,0,28.4,35.227,1946,2320,8.0964,8.148
01-11-2000,20,165,10,28.439,35.219,1945,2320,8.0995,8.152
11-11-2000,15,165,10,28.552,34.899,1946,2301,8.0769,8.131
11-11-2000,15,165,0,28.6,34.906,1944,2303,8.0735,8.128
15-02-2001,53.8,-139.5,1,5.35,32.679,2057.8,2180.4,8.0018,7.7102
15-02-2001,53.8,-139.5,10,5.36,32.677,2057.6,2187.3,8.0207,7.7284
16-02-2001,53.8,-138,10,6.24,32.65,2042.6,2177.9,8.0244,7.745
16-02-2001,53.8,-138,3,6.24,32.651,2047.3,2184.8,8.03,7.7499
18-02-2001,52.87,-132.8,3,7.53,32.371,2020.6,2181,8.0741,7.8111
27-05-2001,-48.499,-170,5.2552,11.58,34.676,2075,2293.3,8.1021,7.8991
27-05-2001,-47.998,-170,2.0824,10.72,34.46,2076.6,2286.9,8.1017,7.8856
28-05-2001,-47.505,-170,2.9749,10.39,34.409,2078,2284.4,8.0995,7.8784
28-05-2001,-47.107,-170.46,2.8759,11,34.544,2072.8,2291.8,8.1143,7.902
28-05-2001,-46.726,-170.91,3.3718,11.68,34.764,2076.7,2297,8.1031,7.9015
29-05-2001,-46.337,-171.37,2.9753,11.69,34.734,2073.8,2295.7,8.1068,7.9052
30-05-2001,-45.384,-172.49,3.0747,12.04,34.719,2067.5,2294.5,8.1123,7.9158
30-05-2001,-44.835,-173.14,4.7611,12.35,34.768,2067.7,2297.1,8.1113,7.9197
30-05-2001,-44.529,-173.49,2.579,12.6,34.846,2068.9,2298.8,8.1074,7.9196
30-05-2001,-44.321,-173.74,3.7694,13.25,34.921,2063.6,2302.9,8.1146,7.9365
30-05-2001,-44.16,-173.94,3.3726,12.92,34.892,2067.9,2300.3,8.1067,7.9237
31-05-2001,-43.848,-174.3,1.1904,13.32,34.981,2065.3,2305,8.1133,7.9362
31-05-2001,-43.255,-175,3.1745,13.04,34.897,2071.1,2299.7,8.0971,7.9163
31-05-2001,-42.932,-174.79,2.7778,13.95,35.112,2067.4,2309.4,8.1058,7.9385
31-05-2001,-42.746,-174.65,2.2818,14.47,35.208,2064.8,2316.9,8.115,7.9554
31-05-2001,-42.405,-174.41,1.7858,14.05,35.133,2067.8,2310.1,8.1045,7.9387
01-06-2001,-41.714,-173.94,3.3734,14.04,35.078,2062.3,2308,8.1121,7.9461
01-06-2001,-41.268,-173.65,3.4728,14.06,35.103,2066.6,2309.6,8.1061,7.9404
01-06-2001,-39.962,-172.7,1.8854,14.92,35.172,2052.9,2313.2,8.1246,7.9716
01-06-2001,-40.826,-173.33,1.5876,14.86,35.204,2062.3,2314.5,8.1095,7.9559
01-06-2001,-40.395,-173.03,3.2746,14.73,35.182,2059,2312.6,8.1148,7.9592
02-06-2001,-39.072,-172.13,3.4735,14.88,35.124,2054,2311.5,8.1207,7.9673
02-06-2001,-39.517,-172.42,3.2748,15,35.246,2057.1,2316.1,8.1195,7.9679
03-06-2001,-38.415,-171.66,2.4812,15.28,35.178,2054.4,2313.3,8.1164,7.969
04-06-2001,44,155,0,4.1887,33.009,2081.9,2242.1,8.095,7.78
04-06-2001,44,155,10,3.9285,32.998,2086.3,2242,8.0998,7.781
04-06-2001,-37.765,-171.2,3.8709,15.77,35.289,2055.3,2318.1,8.1139,7.974
04-06-2001,-37.308,-170.89,3.2755,15.75,35.285,2052.9,2318.6,8.1195,7.9792
04-06-2001,-36.873,-170.62,2.3823,15.98,35.234,2052.4,2316.5,8.1139,7.9772
05-06-2001,-36.449,-170.29,2.7794,16.47,35.111,2041.3,2306.9,8.1121,7.9829
05-06-2001,-36.004,-170,3.1766,16.64,35.074,2044.3,2305.3,8.1017,7.9752
05-06-2001,-35.332,-170,2.6804,17.31,35.364,2044.6,2319.1,8.1105,7.994
06-06-2001,-34.502,-170,1.9856,17.02,35.37,2048.1,2319.3,8.1089,7.9881
06-06-2001,-33.498,-170,2.4823,17.64,35.389,2045.2,2317.8,8.1019,7.9905
06-06-2001,-33.996,-170,2.2836,17.48,35.341,2045,2316.3,8.1028,7.989
06-06-2001,42.5,155,10,11.725,34.124,2047.1,2273,8.1439,7.942
06-06-2001,42.5,155,0,11.783,34.163,2046.8,2269.9,8.1433,7.942
07-06-2001,-32.5,-170,2.7804,18.55,35.509,2036.4,2322.6,8.11,8.0123
07-06-2001,-32,-170,6.256,18.95,35.498,2027.3,2321.2,8.1175,8.0259
07-06-2001,44,155,4,4.2557,32.996,2081.8,2236.5,8.1115,7.797
07-06-2001,44,155,10,4.2404,32.997,2082.1,2237.8,8.1115,7.797
07-06-2001,-33.002,-170,3.8725,17.85,35.447,2041.9,2321.5,8.1101,8.0018
07-06-2001,41,155,0,10.5,33.831,2063.6,2265,8.0964,7.877
07-06-2001,41,155,10,10.484,33.829,2066.8,2269.9,8.0994,7.88
08-06-2001,-30.003,-170,2.2843,20.18,35.422,2007.9,2316,8.1247,8.0516
08-06-2001,-30.506,-170,2.0856,19.91,35.458,2011.5,2317.2,8.1242,8.047
08-06-2001,-31.503,-169.99,3.3764,19.23,35.48,2023.8,2319.4,8.1167,8.0293
08-06-2001,39.5,155,0,12.925,33.987,2036.9,2263.5,8.111,7.928
09-06-2001,-28.006,-169.99,2.682,20.85,35.391,2002.5,2313.1,8.1195,8.0567
09-06-2001,-29.502,-169.99,3.079,20.57,35.393,2002.7,2312.9,8.1231,8.056
09-06-2001,38,155,0,16.1,34.469,2001.4,2276.1,8.1353,8
09-06-2001,38,155,10,16.128,34.463,2017.3,2276.2,8.1375,8.003
09-06-2001,-29.012,-170,3.2778,20.38,35.417,2008.5,2314.7,8.1187,8.0487
09-06-2001,-28.508,-169.97,3.0792,20.33,35.439,2010.3,2316.3,8.1185,8.0478
09-06-2001,45.5,157.5,10,4.1978,33.031,2092.7,2241.5,8.0799,7.7663
10-06-2001,-26.496,-169.99,4.0732,22.53,35.239,1978.2,2304.8,8.1234,8.086
10-06-2001,-27.005,-169.99,3.2783,22.03,35.262,1982.3,2306,8.1259,8.0809
10-06-2001,-27.501,-170,3.0795,21.76,35.294,1987.1,2307,8.1232,8.0741
10-06-2001,47,160,10,3.2274,32.995,2052.4,2247.4,8.2026,7.868
10-06-2001,48.4,162.5,10,3.7147,33.119,2112,2243,8.0373,7.719
11-06-2001,-25.503,-170,2.7819,22.49,35.22,1976.8,2304.8,8.1266,8.0885
11-06-2001,50,165,5,3.7323,33.102,2101.2,2233.2,8.0778,7.757
11-06-2001,50,165,10,3.7008,33.104,2101.9,2241.5,8.0781,7.757
11-06-2001,-24.5,-170,2.8814,22.9,35.192,1970.3,2303.4,8.1291,8.0973
12-06-2001,-23.999,-170,4.7694,23.09,35.174,1966.7,2303.1,8.1317,8.1028
12-06-2001,-23.253,-170,3.9747,23.78,35.214,1965.9,2306.3,8.1265,8.1081
13-06-2001,-22.499,-170,2.5837,24.09,35.142,1965,2301.7,8.1176,8.1039
13-06-2001,-22.001,-170,3.3788,24.13,35.24,1969.3,2308.9,8.1192,8.1061
13-06-2001,-21.507,-170,3.4783,24.08,35.153,1963.1,2301.9,8.121,8.1071
13-06-2001,-20.995,-169.99,1.9877,25.26,35.117,1951.3,2302.3,8.1226,8.1266
13-06-2001,47,165,8,4.6203,33.175,2085.2,2239.9,8.0898,7.782
14-06-2001,-20.499,-170,2.0871,26.19,35.342,1958.6,2318.7,8.1168,8.135
14-06-2001,45,165,10,6.35,33.363,2083.1,2248.6,8.0822,7.801
17-06-2001,-19.498,-170,1.7891,26.53,35.263,1955.7,2315,8.1121,8.1353
17-06-2001,-20.002,-170,1.8884,26.25,35.24,1951.9,2311.9,8.1183,8.1373
18-06-2001,40,165,5,13.39,34.258,2036.1,2276,8.1067,7.931
18-06-2001,-18.004,-170,1.5904,27.55,35.251,1949.9,2314.4,8.1048,8.1436
18-06-2001,-18.504,-170,1.1928,27.51,35.298,1953.5,2315.7,8.1011,8.1392
18-06-2001,-19,-170.06,1.6897,26.65,35.246,1952.9,2312,8.1107,8.1358
18-06-2001,40,165,10,13.384,34.26,2037.5,2272.3,8.1076,7.932
18-06-2001,-17.502,-170,2.2863,27.86,35.146,1942.7,2306.6,8.1019,8.1453
19-06-2001,41,162.5,10,12.029,34.055,2054.5,2268.8,8.099,7.903
19-06-2001,-17.503,-171.66,1.2922,26.68,35.158,1946.6,2306.7,8.1138,8.1393
19-06-2001,-17.5,-171,1.5904,27.26,35.121,1942.3,2304.4,8.1089,8.1433
20-06-2001,-17.501,-172.32,2.9821,27.49,35.157,1943.7,2307.5,8.107,8.1449
20-06-2001,-17.502,-172.66,0.79522,26.62,35.202,1948.8,2311.5,8.1173,8.142
20-06-2001,-17.502,-172.83,1.1928,26.69,35.285,1953.4,2315.5,8.1136,8.1393
20-06-2001,42,160,9,9.3769,33.76,2072.6,2258.8,8.0899,7.854
21-06-2001,-17.505,-173.67,0.99403,26.93,35.045,1939.8,2299.2,8.1117,8.141
21-06-2001,-17.418,-174.33,4.6719,27.28,34.894,1928,2288.7,8.112,8.1468
22-06-2001,-17,-170,0.79524,27.77,35.32,1954.8,2318.2,8.0983,8.1403
23-06-2001,43,157.5,9,10.347,33.571,2026.1,2264,8.1613,7.938
23-06-2001,-15.496,-170.01,2.9824,28.22,35.496,1965.9,2332,8.0909,8.1398
23-06-2001,-15.004,-170,2.1871,28.5,35.589,1970.7,2339.4,8.0882,8.1413
24-06-2001,44,155,5,6.4077,32.993,2082.4,2241.1,8.072,7.792
24-06-2001,44,155,9,6.3973,32.994,2084.1,2240.7,8.072,7.792
24-06-2001,-14.669,-170,1.2924,28.51,35.549,1968.3,2336.2,8.0879,8.1411
24-06-2001,-14.286,-170,1.193,28.46,35.508,1965.1,2330.8,8.0868,8.1392
24-06-2001,-13.972,-170,2.3861,28.62,35.587,1971.3,2340.2,8.0865,8.1415
24-06-2001,-13.819,-170,3.6785,28.7,35.637,1973.6,2349.8,8.0938,8.1501
24-06-2001,-13.502,-170,2.2867,28.66,35.583,1971.1,2339.2,8.0849,8.1404
25-06-2001,-11.499,-170,2.2869,29.2,35.467,1964.4,2332.1,8.0787,8.1424
25-06-2001,-12.498,-170,1.9885,28.89,35.555,1968.8,2336.7,8.082,8.1409
25-06-2001,-12.999,-170,1.9885,28.72,35.631,1974,2342,8.0828,8.1392
25-06-2001,-12.002,-170,2.4857,28.99,35.514,1966.2,2334.5,8.0819,8.1424
25-06-2001,41,155,10,13.436,34.008,2022.7,2271.5,8.1365,7.961
25-06-2001,41,155,6,13.446,34.006,2022,2267,8.1365,7.961
25-06-2001,42.5,155,10,13.266,33.999,2016.8,2272.5,8.1544,7.976
26-06-2001,-11.003,-170,1.8892,29.26,35.552,1969.1,2337.5,8.077,8.1416
27-06-2001,-10.061,-169.21,2.3864,29.26,35.576,1973.5,2342,8.0761,8.1406
27-06-2001,-9.7828,-170.06,4.2757,29.25,35.567,1975.1,2341.1,8.0727,8.1371
27-06-2001,-9.6925,-170.32,2.7842,29.2,35.575,1972.1,2342.4,8.0796,8.1433
27-06-2001,-9.5945,-170.6,2.8836,29.61,35.552,1969.4,2337.7,8.0715,8.1414
28-06-2001,-8.9975,-168.88,1.6904,29.37,35.656,1978.7,2346.6,8.0717,8.1379
28-06-2001,-9.5007,-169,2.6848,29.26,35.609,1975.6,2342.8,8.0736,8.1381
29-06-2001,-8.4995,-168.75,2.6848,29.75,35.599,1976.2,2341.5,8.0637,8.1356
29-06-2001,-8.2527,-168.69,2.1877,29.52,35.588,1976.6,2341.7,8.067,8.1354
29-06-2001,-7.9997,-168.62,2.8838,29.38,35.593,1975.6,2340.4,8.0688,8.1352
29-06-2001,-7.7462,-168.67,1.6905,29.32,35.564,1976.7,2341.3,8.0696,8.135
29-06-2001,-7.501,-168.75,2.486,29.41,35.535,1980.4,2337.2,8.0573,8.124
29-06-2001,39.5,155,10,14.987,34.173,2004.6,2272.6,8.147,7.995
30-06-2001,36.5,155,9,18.513,34.298,1984.5,2266.2,8.115,8.017
30-06-2001,38,155,6,21.515,34.436,1956.7,2270.1,8.1257,8.073
30-06-2001,-6.9988,-168.75,1.4916,29.27,35.502,1983.8,2334.3,8.0507,8.1152
30-06-2001,-5.9997,-168.75,2.685,29.24,35.571,1990.6,2338.9,8.0461,8.1101
30-06-2001,-6.5012,-168.75,2.9833,29.23,35.511,1985.2,2338.9,8.0553,8.1193
01-07-2001,-5.002,-168.75,2.2873,29.13,35.488,1993.6,2333,8.0358,8.0981
01-07-2001,-4.5058,-168.75,1.79,28.97,35.403,1995.7,2326.1,8.0262,8.086
